Gene.name	Chromosome	Start	End
ENSG00000290908	X	101598017	101598671
ARMCX6	X	101615118	101618001
ARMCX3	X	101622797	101627843
ARMCX3-AS1	X	101622983	101624164
ENSG00000261101	X	101627868	101628523
RNU6-30P	X	101634006	101634112
ENSG00000286000	X	101640421	101644352
ARMCX2	X	101655281	101659850
ENSG00000223753	X	101683780	101684449
RNU6-587P	X	101691580	101691685
ENSG00000229090	X	101720340	101721709
GK4P	X	101778969	101780538
NXF5	X	101832112	101857577
ZMAT1	X	101882288	101932031
ENSG00000235196	X	101911529	101912072
RNU6-345P	X	101915589	101915695
H2BP8	X	101989481	101989872
C3orf49P1	X	102006883	102007294
MTND6P13	X	102008524	102009046
TCEAL2	X	102125679	102140426
TCEAL6	X	102140476	102142970
ENSG00000286794	X	102142563	102143971
BEX5	X	102153708	102155977
TCP11X3P	X	102173100	102185021
ENSG00000290743	X	102182315	102184899
TCP11X1	X	102215298	102229532
NXF2	X	102247167	102326722
ENSG00000273746	X	102259043	102261692
NXF2B	X	102360395	102440008
ENSG00000284800	X	102360395	102471812
ENSG00000231590	X	102425343	102428080
TCP11X2	X	102456862	102471842
TMSB15A	X	102513682	102516739
FOXN3P1	X	102546734	102548213
NXF4	X	102549965	102571695
ARMCX5	X	102599168	102604159
ENSG00000271147	X	102599512	102714671
ENSG00000270050	X	102599657	102659899
H3P45	X	102615473	102615820
GPRASP1	X	102651092	102659083
ENSG00000286327	X	102659983	102663455
RNU6-589P	X	102678707	102678813
BEND7P1	X	102705784	102706240
GPRASP2	X	102712445	102717733
ARMCX5-GPRASP2	X	102712495	102753530
GPRASP3	X	102720688	102753540
LINC00630	X	102769158	102885406
MTND1P32	X	102785667	102786604
MTND2P2	X	102786813	102788387
MTCO1P19	X	102796251	102797093
MTCO2P19	X	102797531	102798128
MTATP6P19	X	102798396	102799560
MTCO3P19	X	102799563	102799883
MTND4P32	X	102799942	102801399
MTND5P26	X	102803041	102806138
MTND6P32	X	102806164	102806646
MTCYBP32	X	102806741	102807824
ENSG00000239407	X	102884414	102906158
RAB40AL	X	102937272	102938300
ENSG00000234050	X	102937770	102940561
ENSG00000286846	X	102945971	102952039
NUDT19P2	X	103007461	103008072
BEX1	X	103062651	103064171
NXF3	X	103075810	103093143
ENSG00000226241	X	103087198	103089277
RPSAP59	X	103206010	103206899
BEX4	X	103215108	103217246
TCEAL8	X	103252995	103255192
ENSG00000224692	X	103258572	103259581
TCEAL5	X	103273691	103276750
BEX2	X	103309346	103311007
TCEAL7	X	103330229	103332326
ENSG00000238049	X	103347462	103347729
TCEAL9	X	103356489	103358462
BEX3	X	103376395	103378164
ENSG00000281091	X	103404777	103452754
ENSG00000234405	X	103486461	103517919
RAB40A	X	103499130	103519489
ENSG00000287619	X	103563917	103573278
TCEAL4	X	103576231	103587729
ENSG00000279894	X	103596608	103598904
TCEAL3	X	103607451	103629690
TCEAL3-AS1	X	103626076	103626492
TCEAL1	X	103628704	103630953
CNEP1R1P1	X	103651735	103652106
MORF4L2	X	103675496	103688158
MORF4L2-AS1	X	103687284	103691772
ENSG00000293448	X	103702210	103728655
ENSG00000288597	X	103707034	103919047
GLRA4	X	103707224	103728203
TMEM31	X	103710909	103714032
PLP1	X	103773718	103792619
RAB9B	X	103822327	103832257
TMSB15B-AS1	X	103845151	103919548
RNA5SP511	X	103850797	103850911
H2BP9	X	103904322	103904754
ENSG00000276298	X	103909126	103909449
ELF2P1	X	103910305	103911352
TMSB15B	X	103918896	103966712
SLC25A53P1	X	103928099	103929017
DPPA3P1	X	103961811	103962279
ENSG00000291310	X	103975874	103976761
H2BW1	X	104011147	104013708
H2BW2	X	104039956	104042454
H2BW3P	X	104062101	104062988
TMSB15C	X	104063871	104076236
SLC25A53	X	104099214	104157009
ZCCHC18	X	104112131	104115842
FAM199X	X	104166453	104195902
ESX1	X	104250038	104254933
IL1RAPL2	X	104566199	105767829
PHB1P10	X	104647216	104647999
RPL18AP14	X	104803915	104804440
TEX13A	X	105218929	105220694
KCTD9P2	X	105405647	105407039
RNU6-207P	X	105676071	105676177
NRK	X	105822539	105958610
SERPINA7	X	106032435	106038727
CTDSPL2P2	X	106070481	106073202
PWWP3B	X	106168305	106208956
CSGALNACT2P2	X	106327534	106327824
NAP1L4P2	X	106466542	106467440
SERPINA7P1	X	106562774	106563404
ENSG00000277673	X	106566021	106566161
RADX	X	106611930	106679439
MIR548AN	X	106639814	106639896
RNF128	X	106693794	106797016
TBC1D8B	X	106802673	106876150
MORC4	X	106813871	107000212
RIPPLY1	X	106900063	106903341
CLDN2	X	106900164	106930861
EEF1A1P40	X	107032248	107032820
RBM41	X	107052095	107118823
NUP62CL	X	107123427	107206433
GTF3C6P2	X	107131659	107132269
DNAAF6	X	107206611	107244247
MYCLP1	X	107272582	107273656
DNAJA1P3	X	107351650	107352843
KRT18P49	X	107428630	107429461
FRMPD3	X	107449652	107605255
FRMPD3-AS1	X	107512983	107545821
PRPS1	X	107628428	107651993
ENSG00000289923	X	107676136	107677035
TSC22D3	X	107713221	107777342
NCBP2L	X	107774899	107795829
MID2	X	107825755	107931637
ENSG00000236064	X	107857364	107936256
TMEM230P1	X	107939263	107939642
NLRP3P1	X	107974078	107985008
TEX13B	X	107980864	107982370
VSIG1	X	108044970	108079184
PSMD10	X	108084207	108091549
ATG4A	X	108091668	108154671
COL4A6	X	108155607	108439497
ENSG00000189372	X	108383398	108383993
COL4A5	X	108439838	108697545
IRS4	X	108719946	108736563
IRS4-AS1	X	108736011	108739223
RNU6-309P	X	108826764	108826869
ENSG00000275110	X	109054542	109054590
GAPDHP77	X	109341813	109342697
GUCY2F	X	109372906	109482086
NXT2	X	109535781	109544698
MFN1P1	X	109568478	109570289
KCNE5	X	109623700	109625172
ACSL4	X	109624244	109733403
ENSG00000237319	X	109636834	109637063
ENSG00000289365	X	109733479	109734864
ENSG00000289870	X	109734672	109774764
RPS5P7	X	109853312	109853919
TMEM164	X	110002631	110182734
MIR652	X	110055329	110055426
MIR3978	X	110082118	110082218
AMMECR1	X	110194186	110440318
SNORD96B	X	110224985	110225063
AMMECR1-IT1	X	110305420	110307221
GNG5B	X	110346103	110440372
RTL9	X	110358848	110456334
ENSG00000287685	X	110472692	110524320
CRIPTO3	X	110520896	110523021
M6PRP1	X	110636841	110637672
CHRDL1	X	110673856	110795819
PAK3	X	110944285	111227361
FCF1P4	X	111169221	111169403
GLUD1P9	X	111229889	111231061
CAPN6	X	111245099	111270483
DCX	X	111293779	111412429
RNU6-496P	X	111421510	111421608
HMGB1P12	X	111434427	111435024
SERTM2	X	111511645	111522399
ENSG00000229939	X	111618808	111619094
EIF4BP7	X	111619677	111621489
RPL18AP15	X	111624210	111624726
ALG13	X	111665811	111760649
RNA5SP512	X	111669829	111669948
ALG13-AS1	X	111706649	111711101
TRPC5	X	111768011	112082776
TRPC5OS	X	111876051	111903990
ENSG00000271421	X	111930735	111931092
RTL4	X	112083016	112457514
DPRXP7	X	112319952	112320417
CCDC121P1	X	112381392	112382220
LHFPL1	X	112630648	112680054
HMGB3P30	X	112689915	112690520
AMOT	X	112774503	112840831
MIR4329	X	112780718	112780788
RN7SL266P	X	112855874	112856162
ENSG00000286072	X	112880563	113212186
RNU6-1015P	X	112919132	112919230
ENSG00000286767	X	113157873	113188018
ENSG00000235329	X	113347413	113347619
PPIHP2	X	113522482	113522989
XACT	X	113616300	114059289
QTRT1P1	X	113882590	113883667
RNU1-57P	X	113949917	113950082
RN7SL93P	X	113976341	113976633
ENSG00000288595	X	114040388	114056276
ENSG00000230502	X	114388988	114389155
TNPO3P1	X	114389135	114389954
SSU72P1	X	114390674	114391256
HTR2C	X	114584078	114910061
RPL36AP53	X	114589620	114589935
ENSG00000289287	X	114594406	114606896
SNORA35	X	114630797	114630924
MIR764	X	114639435	114639519
MIR1912	X	114651544	114651623
MIR1264	X	114652655	114652723
MIR1298	X	114715233	114715344
MIR1911	X	114763184	114763263
HSPA8P7	X	114774828	114776775
MIR448	X	114823454	114823564
ENSG00000270413	X	114900359	114900574
IL13RA2	X	115003975	115019977
RNU6-648P	X	115032427	115032533
ENSG00000238223	X	115063936	115064794
YAP1P2	X	115069237	115069846
LRCH2	X	115110616	115234096
SNORA35B	X	115126316	115126444
RBMXL3	X	115189410	115192868
RPL36P18	X	115198432	115198749
LUZP4	X	115289715	115307563
TUBAP6	X	115424064	115425600
ENSG00000271021	X	115454733	115455194
PLS3-AS1	X	115518182	115562731
ENSG00000252441	X	115545637	115545717
PLS3	X	115561174	115650861
PHF5AP4	X	115659713	115660022
ASS1P5	X	115664895	115666133
DANT2	X	115694880	115969148
EEF1GP5	X	115702811	115704120
SUMO2P21	X	115718942	115719229
DANT1	X	115840899	115908066
RN7SL712P	X	115992466	115992773
AKR1B1P8	X	116043483	116044418
API5P1	X	116106921	116108430
AGTR2	X	116170744	116174974
RNU6-154P	X	116400848	116400953
SLC6A14	X	116436606	116461458
CT83	X	116461686	116462976
SLC6A14P1	X	116669810	116680303
SLC6A14P2	X	116688870	116690185
ENSG00000230159	X	116692910	116694188
PRPF4BP1	X	116748530	116748877
RNU6-1323P	X	116850839	116850945
SETP8	X	116963049	116963676
ENSG00000238066	X	117397938	117398206
TCERG1P1	X	117399452	117400081
ENSG00000279587	X	117894632	117895683
KLHL13	X	117897813	118117340
TUBB4BP3	X	118128748	118129018
RPL12P43	X	118146063	118146561
ENSG00000270619	X	118278159	118283367
WDR44	X	118346073	118449961
MIR1277	X	118386394	118386471
DOCK11	X	118495815	118686163
RBBP8P1	X	118632375	118634218
IL13RA1	X	118727133	118794535
ENSG00000239182	X	118738055	118738182
TMEM30BP1	X	118769796	118770857
ZCCHC12	X	118823824	118826968
LINC01285	X	118839539	118919669
AKR7A2P2	X	118877886	118879185
COBLP1	X	118938153	118939134
LONRF3	X	118974614	119018355
CT47C1	X	119072993	119076765
KIAA1210	X	119078635	119150579
ARL5AP1	X	119186442	119186829
HNRNPA1P28	X	119220782	119221742
NUDT19P6	X	119222564	119223245
PGRMC1	X	119236245	119244466
AKAP17BP	X	119249346	119257667
LINC03098	X	119291529	119335610
ENSG00000226661	X	119356301	119393595
MRPS17P9	X	119379712	119380104
SLC25A43	X	119399336	119454478
ENSG00000237903	X	119422917	119423547
RNU1-67P	X	119423742	119423905
RN7SL118P	X	119434519	119434820
RNY3P16	X	119456558	119456658
SLC25A5-AS1	X	119465986	119469128
SLC25A5	X	119468422	119471396
UBE2A	X	119474802	119591083
STEEP1	X	119538149	119565409
NKRF	X	119588337	119606443
ENSG00000289864	X	119606596	119607229
SEPTIN6	X	119615724	119693370
MIR766	X	119646738	119646848
ENSG00000279601	X	119693568	119696059
SOWAHD	X	119758588	119760202
RPL39	X	119786504	119791630
SNORA69	X	119787353	119787484
ENSG00000286366	X	119791971	119810949
ENSG00000290162	X	119807433	119807581
ENSG00000290163	X	119815164	119815307
ENSG00000290164	X	119822906	119823043
ENSG00000290165	X	119831616	119831759
UPF3B	X	119834022	119852998
RNF113A	X	119870475	119871733
NDUFA1	X	119871832	119876662
AKAP14	X	119895837	119920716
NKAP	X	119920672	119943751
RHOXF1P3	X	119942834	119992838
RHOXF1P1	X	119978713	120025138
RHOXF1P2	X	119999454	120000088
RHOXF1-AS1	X	120036236	120146855
RHOXF2B	X	120072264	120077690
RHOXF1	X	120109051	120245267
RHOXF2	X	120158613	120165630
NKAPP1	X	120178488	120245284
SFR1P1	X	120202061	120202748
EEF1A1P30	X	120210461	120212680
ZBTB33	X	120250752	120258398
TMEM255A	X	120258650	120311556
ENSG00000232042	X	120273127	120273526
ATP1B4	X	120362085	120383249
LAMP2	X	120426148	120469365
RNU7-37P	X	120503037	120503096
CUL4B	X	120505920	120604074
MCTS1	X	120594010	120621159
C1GALT1C1	X	120625674	120630054
H3P46	X	120709061	120709392
GLRX5P1	X	120733094	120733396
PA2G4P1	X	120868611	120869807
CT47B1	X	120872607	120875866
ENSG00000271346	X	120876552	120876805
ENSG00000278646	X	120877496	120878924
CT47A12	X	120930250	120932301
ENSG00000270678	X	120932901	120933152
CT47A11	X	120933840	120937158
ENSG00000270493	X	120937762	120938015
CT47A10	X	120938701	120942023
ENSG00000271154	X	120942623	120942875
CT47A9	X	120943561	120946883
ENSG00000271041	X	120947483	120947735
CT47A8	X	120948422	120951744
ENSG00000270397	X	120952344	120952595
CT47A7	X	120953282	120956600
ENSG00000271502	X	120957227	120957479
CT47A6	X	120958165	120961487
ENSG00000271211	X	120962087	120962339
CT47A5	X	120963026	120966348
ENSG00000270736	X	120966948	120967199
CT47A4	X	120967886	120971208
ENSG00000270771	X	120971808	120972059
CT47A3	X	120972746	120976068
ENSG00000270646	X	120976668	120976919
CT47A2	X	120977606	120980928
ENSG00000270456	X	120981529	120981779
CT47A1	X	120982476	120985760
ENSG00000270251	X	120986388	120986639
CBLL1P1	X	121024964	121026563
GLUD2	X	121047610	121050094
ENSG00000287379	X	121065882	121078538
ENSG00000286163	X	121093392	121298035
HSPA8P1	X	121203182	121205014
MIR3672	X	121370972	121371053
TPT1P13	X	121863698	121864196
ENSG00000260585	X	121871869	121876865
UBE2V1P16	X	122010976	122011612
ENSG00000280142	X	122242008	122242616
ENSG00000287776	X	122422006	122479732
RPL3P12	X	122538253	122539460
MRRFP1	X	123116107	123117781
GRIA3	X	123184153	123490915
H3P47	X	123514473	123514872
ENSG00000229733	X	123558350	123558584
TUBB4AP1	X	123561642	123562966
THOC2	X	123600561	123733056
FERP1	X	123603139	123603931
MEMO1P4	X	123765301	123765686
RNU7-69P	X	123772078	123772139
CHCHD2P1	X	123785009	123785451
RN7SL190P	X	123811331	123811587
XIAP	X	123859712	123913972
XIAP-AS1	X	123872626	123873932
RNU6-122P	X	123874459	123874565
PARD6BP1	X	123878590	123879296
STAG2-AS1	X	123959233	123961341
STAG2	X	123960212	124422664
ZIK1P1	X	124173001	124174459
ENSG00000252693	X	124197743	124197849
HSPA8P20	X	124204499	124205806
SH2D1A	X	124227868	124373197
TEX13D	X	124246249	124336863
NPM1P34	X	124280530	124281422
ENSG00000226532	X	124326175	124326258
TENM1	X	124375903	125204312
RPS26P57	X	124688504	124688838
ENSG00000232599	X	125203805	125204338
TEX13C	X	125319871	125325216
FBLIM1P1	X	125326897	125328021
ENSG00000280223	X	126004446	126006118
ENSG00000237208	X	126109762	126115562
DCAF12L2	X	126163499	126166289
MTCO1P53	X	126471705	126472403
MTND4LP1	X	126472728	126472884
MTND4P24	X	126472885	126473281
ENSG00000274901	X	126502867	126503155
DCAF12L1	X	126549383	126552814
MTCYBP38	X	126729104	126730226
PRR32	X	126819729	126821786
PNPLA10P	X	127390342	127392526
ENSG00000280275	X	127392760	127394771
ENSG00000274631	X	127623410	127623530
ENSG00000260683	X	127660631	127662530
ENSG00000235274	X	127728734	127730858
ENSG00000224548	X	127796124	127796733
ENSG00000225689	X	128027322	129326707
ACTRT1	X	128050962	128052403
ENSG00000236042	X	128098032	128098529
BTG3P1	X	128122734	128123496
ACTRT1P1	X	128127090	128128212
RPL7AP72	X	128313281	128314048
RUVBL2P1	X	128440929	128441785
KRT18P44	X	128714506	128715790
RPL32P35	X	128838441	128838834
TJAP1P1	X	129041536	129043183
RPS26P56	X	129408382	129408621
RNA5SP513	X	129436530	129436647
SMARCA1	X	129446501	129523500
ENSG00000252170	X	129518576	129518647
OCRL	X	129539849	129592561
APLN	X	129645259	129654956
ENSG00000287024	X	129675888	129678348
XPNPEP2	X	129738949	129769536
SASH3	X	129779949	129795201
ENSG00000240143	X	129794994	129796963
ZDHHC9	X	129803288	129843909
ENSG00000235189	X	129869064	129957528
SALL4P2	X	129871309	129877567
UTP14A	X	129906121	129929761
BCORL1	X	129981107	130058071
ELF4	X	130063955	130110716
AIFM1	X	130124666	130165879
ENSG00000286650	X	130165937	130166908
RAB33A	X	130171962	130184870
ZNF280C	X	130202707	130268899
RNU6-1130P	X	130310072	130310178
ENSG00000225046	X	130330857	130331069
SLC25A14	X	130339888	130373361
GPR119	X	130379449	130385674
RBMX2	X	130401987	130413656
FSIP2LP	X	130445085	130523536
ENSG00000290740	X	130477069	130524257
ENSG00000293183	X	130494965	130496588
DENND10P1	X	130495159	130496232
ENSG00000287160	X	130497785	130520309
ENSG00000271677	X	130545586	130546474
ENOX2	X	130622325	130903234
SPRING1P2	X	130645723	130646325
LINC01201	X	130981590	131058146
ARHGAP36	X	131058346	131089885
RN7SL191P	X	131134086	131134390
OR11Q1P	X	131204068	131205010
ENSG00000276205	X	131221196	131221436
IGSF1	X	131273506	131578899
OR11N1P	X	131324391	131325313
OR5AW1P	X	131341570	131342425
ENSG00000287806	X	131385453	131407083
OR5BH1P	X	131398072	131398957
OR1AA1P	X	131424301	131425239
ENSG00000230973	X	131437055	131437670
NLRP7P1	X	131492279	131492886
OR13H1	X	131544074	131545000
OR13K1P	X	131562729	131563846
ENSG00000286060	X	131578681	131611684
OR7L1P	X	131596121	131596987
OR2AF1P	X	131619013	131619951
HDGFP1	X	131646639	131646890
FIRRE	X	131688779	131830862
MCRIP2P1	X	131795657	131796167
PNKDP1	X	131803312	131803741
ENSG00000235190	X	131937670	131937853
RNA5SP514	X	131938846	131938956
STK26	X	132023302	132075943
FRMD7	X	132076990	132128020
AGKP2	X	132130091	132131352
RAP2C	X	132203024	132219480
RAP2C-AS1	X	132217053	132432862
MBNL3	X	132369320	132489968
RNU6-98P	X	132580117	132580223
HS6ST2	X	132626015	132961395
HS6ST2-AS1	X	132667642	132669888
NAA20P1	X	132907279	132907575
USP26	X	133023168	133097109
ENSG00000225949	X	133141300	133143940
ENSG00000207100	X	133152754	133152892
TFDP3	X	133216662	133218354
RNU1-115P	X	133238657	133238816
GPC4	X	133300103	133415489
RNU6-203P	X	133531723	133531826
GPC3	X	133535745	133987100
RPS24P19	X	133670971	133671386
RPSAP63	X	133762796	133763683
GPC3-AS1	X	133897443	133897934
ENSG00000232068	X	133989443	133990086
TIMM8BP2	X	134166682	134166932
MIR106AHG	X	134168911	134174089
MIR363	X	134169378	134169452
MIR92A2	X	134169538	134169612
MIR19B2	X	134169671	134169766
MIR20B	X	134169809	134169877
MIR18B	X	134170041	134170111
MIR106A	X	134170198	134170278
LARP1BP3	X	134204353	134205916
CCDC160	X	134237047	134246842
NT5DC1P2	X	134272287	134273658
PHF6	X	134373288	134428791
HPRT1	X	134460165	134520513
RPL36AP54	X	134522702	134522990
MIR450B	X	134540185	134540262
MIR450A1	X	134540341	134540431
MIR450A2	X	134540508	134540607
MIR542	X	134541341	134541437
MIR503HG	X	134543119	134546642
MIR503	X	134546328	134546398
MIR424	X	134546614	134546711
LINC00629	X	134549770	134560399
PLAC1	X	134565838	134764322
ENSG00000235813	X	134599457	134606254
RPL21P133	X	134607157	134607632
RPS7P12	X	134650830	134651411
RNU4-44P	X	134760208	134760348
PABIR2	X	134769566	134797232
PABIR3	X	134796395	134854835
MOSPD1	X	134887632	134915257
RNU6-616P	X	134918310	134918416
LINC02243	X	134949549	134953382
HMGB3P31	X	134961711	134962305
SMIM10	X	134990991	134992473
RTL8B	X	135020513	135022542
RTL8C	X	135032355	135033546
ENSG00000286964	X	135037281	135040355
RTL8A	X	135050932	135052196
SMIM10L2B-AS1	X	135059685	135123952
NCLP2	X	135075136	135076597
SMIM10L2B	X	135094985	135098712
ETDB	X	135118955	135120526
ENSG00000223809	X	135123239	135123604
ENSG00000232582	X	135135149	135135770
CT55	X	135156540	135171398
ENSG00000236491	X	135180255	135194679
ENSG00000228922	X	135201731	135215232
ENSG00000269833	X	135236895	135237408
ZNF75D	X	135248920	135344109
ETDA	X	135252061	135253583
ENSG00000274024	X	135297046	135298585
ETDC	X	135309480	135309659
ENSG00000284994	X	135327758	135330743
ZNF449	X	135344796	135363413
ENSG00000290806	X	135396429	135397764
ENSG00000229015	X	135397442	135397621
SMIM10L2A	X	135421944	135428075
RNA5SP515	X	135428168	135428285
CROCCP1	X	135432960	135438634
ENSG00000273988	X	135445897	135447368
WDR4P1	X	135464329	135465484
INTS6L-AS1	X	135520083	135520674
INTS6L	X	135520659	135582510
ETS2P1	X	135583651	135585160
SAGE4P	X	135598927	135615431
SAGE3P	X	135637623	135642756
SAGE2P	X	135673591	135686151
ENSG00000274601	X	135710095	135710377
CT45A1	X	135713639	135723539
MGAT2P1	X	135730733	135732197
MGAT2P2	X	135751119	135752583
CT45A3	X	135759846	135768191
CT45A5	X	135775852	135785503
CT45A6	X	135794685	135802787
CT45A2	X	135811668	135820012
CT45A7	X	135829229	135837280
CT45A8	X	135846497	135854538
CT45A9	X	135863418	135871812
CT45A10	X	135881063	135893444
SAGE1	X	135890182	135913062
CT45A11P	X	135942478	135947139
MMGT1	X	135960588	135974029
SLC9A6	X	135973841	136047269
GAPDHP67	X	136077844	136078631
E2F6P4	X	136097835	136098348
ENSG00000239080	X	136134317	136134420
FHL1	X	136146702	136211359
MAP7D3	X	136213220	136256482
STK24P1	X	136295690	136300298
ADGRG4	X	136300963	136416890
BRS3	X	136487947	136493780
HTATSF1	X	136497079	136512346
VGLL1	X	136532215	136556807
MIR934	X	136550878	136550960
RNU6-320P	X	136583240	136583345
LINC00892	X	136639535	136642433
CD40LG	X	136648158	136660390
ARHGEF6	X	136665547	136780932
RNU6-972P	X	136773999	136774105
ENSG00000271339	X	136788286	136788787
RPL7P56	X	136791064	136791780
RANP4	X	136807223	136807877
ENSG00000232611	X	136840931	136847797
RAB28P5	X	136847384	136848034
RBMX	X	136848004	136880764
SNORD61	X	136879199	136879271
ENSG00000291054	X	136909369	137069407
RPL22P23	X	136947748	136948133
TM9SF5P	X	136958883	137021479
SRRM1P3	X	136976417	136985705
GPR101	X	137023929	137033995
ENSG00000214748	X	137324972	137325049
RAC1P4	X	137441258	137441836
LINC02931	X	137556191	137564488
ZIC3	X	137566127	137577691
ENSG00000283692	X	137573752	137981780
RN7SL325P	X	137595265	137595547
ZFYVE9P1	X	137660519	137662242
RNU6-985P	X	137687891	137687994
RN7SKP31	X	138397351	138397628
MAGEA13P	X	138482745	138483695
KRT8P6	X	138487665	138488871
H2AQ1P	X	138558996	138559298
FGF13	X	138614727	139222777
ENSG00000232183	X	138627077	138627343
MIR504	X	138667711	138667793
FGF13-AS1	X	138711452	138716617
TPM2P1	X	138806374	138807091
SNURFL	X	139362040	139362382
SRD5A1P1	X	139446891	139447676
F9	X	139530739	139563459
MCF2	X	139581770	139708216
ENSG00000238485	X	139702287	139702390
ATP11C	X	139726346	139945276
RNU6ATAC23P	X	139885481	139885603
ENSG00000252719	X	139909904	139910034
MIR505	X	139924148	139924231
CXorf66	X	139955728	139965521
ENSG00000233145	X	140017268	140018037
HNRNPA3P3	X	140032344	140033480
RN7SL727P	X	140085855	140086150
HAPSTR2	X	140091678	140092911
ENSG00000231110	X	140216035	140216804
EEDP1	X	140397062	140398311
RPS17P17	X	140470866	140471274
SOX3	X	140502985	140505069
ENSG00000230668	X	140681106	140689819
LINC00632	X	140709562	140793215
CDR1	X	140783578	140784366
MIR320D2	X	140926172	140926219
ENSG00000229269	X	140931738	140997448
SPANXB1	X	141002594	141003706
LDOC1	X	141111605	141177129
RNU6-3P	X	141118030	141118136
RPL36AP52	X	141138478	141139174
SPANXA2-OT1	X	141177284	141649927
